work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source,utilization_ratio,completion_lag_days,cost_ratio_to_category_median,lag_ratio_to_category_median,agency_concentration,sanction_month,is_year_end_rush,is_round_number,same_day_batch_key,is_near_threshold,is_possible_split,is_duplicate_suspect,duplicate_match_id,is_vague_description,rule_reason_codes,rule_flag_count,_iso_pred,anomaly_decision_score,is_statistical_anomaly,anomaly_score_normalized,all_reason_codes,risk_score,risk_band,is_flagged,sanction_ym
W002179,LS120,Daroga Prasad Saroj,Uttar Pradesh,Lalganj (Sc),Lalganj (Sc) District,147000000.0,Road Construction/Repair,Road Construction/Repair in Lalganj (Sc) District ward 13,Contractor Firm 5,2021-03-22,1098053.05,1038859.05,2021-09-27,Completed,0,,SYNTHETIC_DEMO_DATA,0.9460918577658884,189,0.5564442326657626,1.0558659217877095,0.16666666666666666,3,True,False,LS120_Contractor Firm 5_2021-03-22,False,False,True,W002163,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",3,1,0.03516020873649783,False,0.18365127574343354,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",44.9,High,True,2021-03
W002180,LS120,Daroga Prasad Saroj,Uttar Pradesh,Lalganj (Sc),Lalganj (Sc) District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Lalganj (Sc) District ward 14,Contractor Firm 10,2022-08-15,478570.13,437399.45,2023-01-19,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9139714800002249,157,0.9933250039099306,0.8722222222222222,0.041666666666666664,8,False,False,LS120_Contractor Firm 10_2022-08-15,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.1010280943682561,False,0.039688870306475055,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2022-08
W002181,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Road Construction/Repair,Road Construction/Repair in Hoshangabad District ward 2,Contractor Firm 10,2022-04-16,2671340.66,2490209.13,2022-11-18,Completed,0,,SYNTHETIC_DEMO_DATA,0.9321945221318196,216,1.353716110294081,1.2067039106145252,0.2,4,False,False,LS121_Contractor Firm 10_2022-04-16,False,False,True,W002189,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.030173313562379456,False,0.19455075153565315,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",27.0,Medium,False,2022-04
W002182,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Hoshangabad District ward 9,Contractor Firm 7,2024-08-20,670199.67,665638.58,2025-01-03,Completed,0,,SYNTHETIC_DEMO_DATA,0.9931944311461686,136,1.3182726088387804,0.7431693989071039,0.3,8,False,False,LS121_Contractor Firm 7_2024-08-20,False,False,True,W002190,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,-1,-0.04042185304356799,True,0.34884521384210554,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'STATISTICAL_ANOMALY']",49.7,High,True,2024-08
W002183,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Road Construction/Repair,Road Construction/Repair in Hoshangabad District ward 20,Contractor Firm 7,2021-05-16,1728881.1,1559068.65,2021-12-03,In Progress,0,,SYNTHETIC_DEMO_DATA,0.90177898873439,201,0.876119707567717,1.1229050279329609,0.3,5,False,False,LS121_Contractor Firm 7_2021-05-16,False,False,True,W002181,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.004122994379315181,False,0.2514869439763937,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",27.3,Medium,False,2021-05
W002184,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Hoshangabad District ward 17,Contractor Firm 5,2021-03-15,343699.16,340858.35,2021-10-03,Completed,0,,SYNTHETIC_DEMO_DATA,0.9917346030173597,202,0.6760510465618362,1.1038251366120218,0.1,3,True,False,LS121_Contractor Firm 5_2021-03-15,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.06404534218640795,False,0.12051924633437583,['SHELL_AGENCY_PATTERN'],14.6,Low,False,2021-03
W002185,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Library / Reading Room,Library / Reading Room in Hoshangabad District ward 8,Contractor Firm 8,2023-03-11,710222.65,616731.59,2023-10-24,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8683637307258505,227,1.1880396724346869,1.2541436464088398,0.1,3,True,False,LS121_Contractor Firm 8_2023-03-11,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.09744463970962763,False,0.04752095338432771,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2023-03
W002186,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Sports Facility Development,Sports Facility Development in Hoshangabad District ward 1,Contractor Firm 10,2023-02-19,640823.66,563566.86,2023-12-20,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8794414051441234,304,0.7992141999056245,1.6344086021505377,0.2,2,True,False,LS121_Contractor Firm 10_2023-02-19,False,False,False,,False,"['SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",2,-1,-0.02447417856591988,True,0.3139896001100495,"['SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE', 'STATISTICAL_ANOMALY']",55.6,Critical,True,2023-02
W002187,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Drinking Water Facility,Drinking Water Facility in Hoshangabad District ward 15,Contractor Firm 6,2023-10-06,706435.46,645890.42,2024-04-20,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9142950157116972,197,1.3861692661807934,1.0765027322404372,0.1,10,False,False,LS121_Contractor Firm 6_2023-10-06,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.08192355710702487,False,0.0814441978459517,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2023-10
W002188,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Hoshangabad District ward 14,Contractor Firm 7,2021-11-12,1052084.89,935713.51,2022-04-18,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8893897430653149,157,1.0627480254507615,0.8674033149171271,0.3,11,False,False,LS121_Contractor Firm 7_2021-11-12,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.012327028624625036,False,0.23355601309992824,['SHELL_AGENCY_PATTERN'],15.2,Low,False,2021-11
W002189,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Road Construction/Repair,Road Construction/Repair in Hoshangabad District ward 2,Contractor Firm 16,2022-10-14,1637834.07,1509308.72,2023-04-10,Completed,0,,SYNTHETIC_DEMO_DATA,0.9215272460414747,178,0.8299811400869866,0.994413407821229,0.1,10,False,False,LS121_Contractor Firm 16_2022-10-14,False,False,True,W002181,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.10641869641121449,False,0.027907043253512898,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.1,Medium,False,2022-10
W002190,LS121,Darshan Singh Choudhary,Madhya Pradesh,Hoshangabad,Hoshangabad District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Hoshangabad District ward 8,Contractor Firm 2,2022-07-06,471368.61,373046.7,2022-10-14,In Progress,0,,SYNTHETIC_DEMO_DATA,0.7914118422098578,100,0.9271749227053626,0.546448087431694,0.1,7,False,False,LS121_Contractor Firm 2_2022-07-06,False,False,True,W002182,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.037476320399046525,False,0.1785891274293796,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.9,Medium,False,2022-07
W002191,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Solar Street Lighting,Solar Street Lighting in Rohtak District ward 11,Contractor Firm 12,2021-03-20,449985.65,396194.27,2021-08-15,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8804597879954617,148,1.2622954123818495,0.8131868131868132,0.2,3,True,False,LS122_Contractor Firm 12_2021-03-20,False,False,True,W002199,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.048339337386943404,False,0.15484666111395629,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.8,Medium,False,2021-03
W002192,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Community Hall Construction,Community Hall Construction in Rohtak District ward 6,Contractor Firm 15,2023-02-07,1393063.07,1315363.61,2023-07-18,Completed,0,,SYNTHETIC_DEMO_DATA,0.9442240185148257,161,1.210413353259444,0.8895027624309392,0.1,2,True,False,LS122_Contractor Firm 15_2023-02-07,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.09528468720254213,False,0.052241796562565335,['SHELL_AGENCY_PATTERN'],14.3,Low,False,2023-02
W002193,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Drainage System,Drainage System in Rohtak District ward 19,Contractor Firm 3,2022-12-24,512127.26,421554.27,2023-05-29,In Progress,0,,SYNTHETIC_DEMO_DATA,0.823143587396617,156,0.7614847621233582,0.8715083798882681,0.2,12,False,False,LS122_Contractor Firm 3_2022-12-24,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.051611967179420626,False,0.14769392419958782,['SHELL_AGENCY_PATTERN'],14.7,Low,False,2022-12
W002194,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Public Toilet Complex,Public Toilet Complex in Rohtak District ward 5,Contractor Firm 12,2024-03-25,349123.12,313231.4,2024-09-27,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8971946630174479,186,0.8582783596886542,1.0054054054054054,0.2,3,True,False,LS122_Contractor Firm 12_2024-03-25,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.06593380177899194,False,0.1163917844777923,['SHELL_AGENCY_PATTERN'],14.6,Low,False,2024-03
W002195,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Drainage System,Drainage System in Rohtak District ward 7,Contractor Firm 8,2024-03-18,741778.26,735328.08,2024-08-07,Completed,0,,SYNTHETIC_DEMO_DATA,0.9913044364497821,142,1.1029540623640666,0.7932960893854749,0.2,3,True,False,LS122_Contractor Firm 8_2024-03-18,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.02034796989108939,False,0.21602525455935007,['SHELL_AGENCY_PATTERN'],15.1,Low,False,2024-03
W002196,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Drinking Water Facility,Drinking Water Facility in Rohtak District ward 11,NGO Partner Agency 6,2022-11-23,392076.99,351798.47,2023-07-11,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8972688501816951,230,0.7693343614357556,1.2568306010928962,0.1,11,False,False,LS122_NGO Partner Agency 6_2022-11-23,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.09794512716859582,False,0.046427076181605575,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2022-11
W002197,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Library / Reading Room,Library / Reading Room in Rohtak District ward 11,Contractor Firm 3,2024-03-24,874225.91,714145.93,2024-09-20,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8168894582408339,180,1.4623795280963174,0.994475138121547,0.2,3,True,False,LS122_Contractor Firm 3_2024-03-24,True,False,False,,False,"['YEAR_END_RUSH', 'SHELL_AGENCY_PATTERN']",2,1,0.01853087704864337,False,0.2199967355624488,"['YEAR_END_RUSH', 'SHELL_AGENCY_PATTERN']",21.1,Medium,False,2024-03
W002198,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Road Construction/Repair,Road Construction/Repair in Rohtak District ward 8,Contractor Firm 1,2024-11-06,1967068.8,1763561.77,2025-05-04,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8965430034780685,179,0.9968225934227517,1.0,0.1,11,False,False,LS122_Contractor Firm 1_2024-11-06,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.11642902190068305,False,0.006028239602102525,['SHELL_AGENCY_PATTERN'],14.0,Low,False,2024-11
W002199,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Solar Street Lighting,Solar Street Lighting in Rohtak District ward 4,Contractor Firm 8,2023-01-27,255001.29,238766.72,2023-07-11,Completed,0,,SYNTHETIC_DEMO_DATA,0.9363353416761147,165,0.7153271632516583,0.9065934065934066,0.2,1,True,False,LS122_Contractor Firm 8_2023-01-27,False,False,True,W002191,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.046423550356348264,False,0.1590338504640335,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.8,Medium,False,2023-01
W002200,LS122,Deepender Singh Hooda,Haryana,Rohtak,Rohtak District,147000000.0,Solar Street Lighting,Solar Street Lighting in Rohtak District ward 13,Contractor Firm 18,2021-02-02,208641.64,188384.77,2021-08-07,In Progress,0,,SYNTHETIC_DEMO_DATA,0.902910703731048,186,0.585279519477622,1.021978021978022,0.1,2,True,False,LS122_Contractor Firm 18_2021-02-02,False,False,True,W002199,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",3,1,0.07948771526018389,False,0.08676803127664179,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",44.4,High,True,2021-02
W002201,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Sports Facility Development,Sports Facility Development in Akbarpur District ward 1,Cooperative Board Agency 7,2024-06-30,908681.8,770068.08,2025-02-02,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8474562602662449,217,1.133278065538034,1.1666666666666667,0.15,6,False,False,LS123_Cooperative Board Agency 7_2024-06-30,True,False,True,W002213,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.08215833134496009,False,0.08093106973042752,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.4,Medium,False,2024-06
W002202,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Akbarpur District ward 3,Contractor Firm 17,2023-09-13,701780.91,564865.78,2024-01-31,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8049033137706753,140,1.3770360975854603,0.7650273224043715,0.05,9,False,False,LS123_Contractor Firm 17_2023-09-13,False,False,True,W002217,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.06324255383728539,False,0.1222738394974624,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.6,Medium,False,2023-09
W002203,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Public Toilet Complex,Public Toilet Complex in Akbarpur District ward 11,Contractor Firm 9,2021-03-19,397318.38,330538.68,2021-08-16,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8319239598228504,150,0.9767607698411763,0.8108108108108109,0.1,3,True,False,LS123_Contractor Firm 9_2021-03-19,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.10386240237296307,False,0.03349413983663729,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2021-03
W002204,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Akbarpur District ward 11,District Rural Dev. Agency 10,2022-11-01,606080.76,533235.24,2023-04-16,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8798088888352107,166,1.1892530456150907,0.907103825136612,0.2,11,False,False,LS123_District Rural Dev. Agency 10_2022-11-01,False,False,True,W002202,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.0577416678426409,False,0.1342967057581288,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.7,Medium,False,2022-11
W002205,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Solar Street Lighting,Solar Street Lighting in Akbarpur District ward 20,Cooperative Board Agency 7,2023-09-02,240262.16,230617.68,2023-12-30,Completed,0,,SYNTHETIC_DEMO_DATA,0.959858514549274,119,0.6739810977015687,0.6538461538461539,0.15,9,False,False,LS123_Cooperative Board Agency 7_2023-09-02,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.02908317159748941,False,0.1969333915434216,['SHELL_AGENCY_PATTERN'],15.0,Low,False,2023-09
W002206,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Library / Reading Room,Library / Reading Room in Akbarpur District ward 14,Contractor Firm 5,2021-04-04,684727.14,662366.05,2021-08-25,Completed,0,,SYNTHETIC_DEMO_DATA,0.9673430645672961,143,1.1453915291391228,0.7900552486187845,0.05,4,False,False,LS123_Contractor Firm 5_2021-04-04,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.08020662881903906,False,0.08519675683475914,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2021-04
W002207,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Community Hall Construction,Community Hall Construction in Akbarpur District ward 4,District Rural Dev. Agency 10,2021-06-28,1594297.16,1576895.55,2021-12-03,Completed,0,,SYNTHETIC_DEMO_DATA,0.9890850900091926,158,1.3852628880095201,0.8729281767955801,0.2,6,False,False,LS123_District Rural Dev. Agency 10_2021-06-28,False,False,True,W002216,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.008912783836693139,False,0.24101826709073026,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",27.2,Medium,False,2021-06
W002208,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Community Hall Construction,Community Hall Construction in Akbarpur District ward 17,Municipal Corp. Agency 4,2023-12-09,1305688.18,1218386.41,2024-07-15,Completed,0,,SYNTHETIC_DEMO_DATA,0.9331373513697581,219,1.134494512344671,1.2099447513812154,0.05,12,False,False,LS123_Municipal Corp. Agency 4_2023-12-09,False,False,True,W002207,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.09533817380521731,False,0.05212489498137873,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2023-12
W002209,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Sports Facility Development,Sports Facility Development in Akbarpur District ward 16,District Rural Dev. Agency 1,2021-09-23,904159.78,759286.3,2022-04-02,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8397700459536035,191,1.1276383508679213,1.0268817204301075,0.05,9,False,False,LS123_District Rural Dev. Agency 1_2021-09-23,True,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.1114067429220445,False,0.01700505107260264,['SHELL_AGENCY_PATTERN'],14.1,Low,False,2021-09
W002210,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,School Building Repair,School Building Repair in Akbarpur District ward 12,Contractor Firm 3,2021-10-08,1184650.23,966453.88,2022-04-14,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8158136938022627,188,1.3723580259609334,1.0273224043715847,0.05,10,False,False,LS123_Contractor Firm 3_2021-10-08,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.07804492669714042,False,0.08992142401242631,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2021-10
W002211,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Solar Street Lighting,Solar Street Lighting in Akbarpur District ward 14,PWD Agency 2,2024-04-10,391534.34,387705.19,2024-11-14,Completed,0,,SYNTHETIC_DEMO_DATA,0.9902201426316781,218,1.098328360408727,1.1978021978021978,0.05,4,False,False,LS123_PWD Agency 2_2024-04-10,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.06227093275990697,False,0.12439743745618004,['SHELL_AGENCY_PATTERN'],14.6,Low,False,2024-04
W002212,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Akbarpur District ward 9,District Rural Dev. Agency 10,2021-10-11,449589.56,435998.64,2022-04-02,Completed,0,,SYNTHETIC_DEMO_DATA,0.9697703834581924,173,0.9331726395980124,0.9611111111111111,0.2,10,False,False,LS123_District Rural Dev. Agency 10_2021-10-11,False,False,True,W002219,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.05000023918323665,False,0.15121655494771769,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.8,Medium,False,2021-10
W002213,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Sports Facility Development,Sports Facility Development in Akbarpur District ward 9,Contractor Firm 8,2024-04-19,1030765.9,947354.18,2024-11-02,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9190779206025345,197,1.2855373412063171,1.0591397849462365,0.05,4,False,False,LS123_Contractor Firm 8_2024-04-19,False,False,True,W002201,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.09345007354572593,False,0.05625157147107418,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2024-04
W002214,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Akbarpur District ward 20,District Rural Dev. Agency 10,2021-09-21,1311494.14,1074258.66,2022-03-15,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8191105299181893,175,1.3247864510963983,0.9668508287292817,0.2,9,False,False,LS123_District Rural Dev. Agency 10_2021-09-21,False,False,True,W002220,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.04419226349284766,False,0.16391060369527066,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.8,Medium,False,2021-09
W002215,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Drainage System,Drainage System in Akbarpur District ward 14,Contractor Firm 1,2021-01-13,977655.0,768033.12,2021-07-23,In Progress,0,,SYNTHETIC_DEMO_DATA,0.785587062920969,191,1.4536804487105641,1.0670391061452513,0.05,1,True,False,LS123_Contractor Firm 1_2021-01-13,True,False,False,,False,"['YEAR_END_RUSH', 'SHELL_AGENCY_PATTERN']",2,1,0.043771085124878595,False,0.16483114107686836,"['YEAR_END_RUSH', 'SHELL_AGENCY_PATTERN']",20.8,Medium,False,2021-01
W002216,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Community Hall Construction,Community Hall Construction in Akbarpur District ward 8,Contractor Firm 9,2022-04-21,804614.79,742188.6,2022-09-21,Completed,0,,SYNTHETIC_DEMO_DATA,0.9224148116889573,153,0.6991187312474254,0.8453038674033149,0.1,4,False,False,LS123_Contractor Firm 9_2022-04-21,False,False,True,W002207,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.09692011210178308,False,0.04866737330382476,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.2,Medium,False,2022-04
W002217,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Akbarpur District ward 4,Contractor Firm 16,2022-10-12,745278.13,634764.8,2022-12-21,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8517153186824361,70,1.4623864415904235,0.3825136612021858,0.05,10,False,False,LS123_Contractor Firm 16_2022-10-12,False,False,True,W002202,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,-1,-0.024107751278618472,True,0.31318872798258257,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'STATISTICAL_ANOMALY']",49.6,High,True,2022-10
W002218,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Akbarpur District ward 17,Cooperative Board Agency 7,2023-05-22,381546.23,350775.27,2023-11-11,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9193519485174838,173,0.7486708802148015,0.9453551912568307,0.15,5,False,False,LS123_Cooperative Board Agency 7_2023-05-22,False,False,True,W002202,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.087253377335128,False,0.0697952169620969,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2023-05
W002219,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Akbarpur District ward 10,Contractor Firm 18,2024-06-17,529397.07,473470.5,2025-02-16,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8943579910633054,244,1.0988219148312823,1.3555555555555556,0.05,6,False,False,LS123_Contractor Firm 18_2024-06-17,False,False,True,W002212,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.0874067050156504,False,0.06946010036473904,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2024-06
W002220,LS123,Devendra Alias Bhole Singh,Uttar Pradesh,Akbarpur,Akbarpur District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Akbarpur District ward 5,Contractor Firm 6,2024-11-14,955926.31,948165.11,2025-06-23,Completed,0,,SYNTHETIC_DEMO_DATA,0.9918809641299652,221,0.9656148549276595,1.2209944751381216,0.05,11,False,False,LS123_Contractor Firm 6_2024-11-14,True,False,True,W002214,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",3,1,0.060970198312654655,False,0.1272403533637595,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",44.6,High,True,2024-11
